HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000022,160000,34,Bath and North East Somerset,15,69,A39,PR,5,0,10/20/2008,12,362935,236,10,0,N,A368,0,128,362468,2008,6,156853,161884,,,361900,16354,A37,0
2,South West,E06000022,160000,60,Bath and North East Somerset,14,50,A39,PR,1,1,10/20/2008,32,362935,397,10,7,S,A368,0,285,362468,2008,3,156853,161884,,,361900,16354,A37,2
8,South West,E06000025,177600,87,South Gloucestershire,13,162,A432,PU,6,4,10/20/2008,42,366070,1020,10,4,N,Emersons Way roundabout,2,761,367460,2008,17,178610,177080,,,367000,99051,A4174,3
9,South West,E06000025,177600,98,South Gloucestershire,8,197,A432,PU,3,13,10/20/2008,51,366070,1025,10,8,S,Emersons Way roundabout,1,714,367460,2008,18,178610,177080,,,367000,99051,A4174,4
0,South West,E06000023,172738,0,"Bristol, City of",0,2,,UU,0,0,10/20/2008,0,,2,10,0,E,,0,0,,2008,0,,,WINDSOR AVENUE,East of St Annes Road,363815,946808,U,0
0,South West,E06000023,172738,0,"Bristol, City of",0,1,,UU,0,0,10/20/2008,0,,3,10,0,W,,1,2,,2008,0,,,WINDSOR AVENUE,East of St Annes Road,363815,946808,U,0
0,South West,E06000023,173775,0,"Bristol, City of",0,5,,UU,0,0,10/20/2008,0,,25,10,0,N,,0,20,,2008,0,,,KING SQUARE,North of Jamaica Street,358914,946820,U,0
0,South West,E06000023,173775,0,"Bristol, City of",0,6,,UU,0,0,10/20/2008,0,,28,10,0,S,,1,22,,2008,0,,,KING SQUARE,North of Jamaica Street,358914,946820,U,0
0,South West,E06000024,162642,0,North Somerset,0,0,,UR,0,1,10/20/2008,0,,6,10,0,E,,0,5,,2008,0,,,ASH CLOSE,"South of Willow Close, St Georges",337706,947266,U,0
0,South West,E06000024,162642,0,North Somerset,0,0,,UR,0,0,10/20/2008,0,,7,10,0,W,,0,7,,2008,0,,,ASH CLOSE,"South of Willow Close, St Georges",337706,947266,U,0
