HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000022,157772,1,Bath and North East Somerset,0,1,CU,0,0,5/15/2014,1,16,7,0,E,0,14,2014,0,ECKWEEK ROAD,"Peasedown st john, 100m west of Gordon road jcn",370812,946670,C,0
0,South West,E06000022,157772,2,Bath and North East Somerset,0,4,CU,0,2,5/15/2014,2,32,7,0,W,0,24,2014,0,ECKWEEK ROAD,"Peasedown st john, 100m west of Gordon road jcn",370812,946670,C,0
0,South West,E06000023,174504,0,"Bristol, City of",0,17,CU,1,7,5/15/2014,0,234,7,0,E,22,209,2014,0,REDLAND ROAD,East of Elmgrove Road,358756,946760,C,0
0,South West,E06000023,174504,2,"Bristol, City of",0,16,CU,0,1,5/15/2014,1,77,7,1,W,24,58,2014,0,REDLAND ROAD,East of Elmgrove Road,358756,946760,C,0
5,South West,E06000024,166588,19,North Somerset,4,59,BU,4,3,5/15/2014,4,291,7,0,E,7,206,2014,5,NORTH END,"East of Arnolds Way, Yatton",342284,947248,B3133,1
4,South West,E06000024,166588,21,North Somerset,4,54,BU,4,5,5/15/2014,4,394,7,1,W,5,310,2014,4,NORTH END,"East of Arnolds Way, Yatton",342284,947248,B3133,4
