HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
6,South West,E06000025,174400,91,South Gloucestershire,11,182,Station Road Link,PR,6,14,10/1/2013,43,366580,1149,11,8,N,A420,0,856,366590,2013,14,174740,173540,366590,77051,A4174,9
7,South West,E06000025,174400,85,South Gloucestershire,10,165,Station Road Link,PR,6,18,10/1/2013,48,366580,1069,11,6,S,A420,0,795,366590,2013,11,174740,173540,366590,77051,A4174,3
