HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
8,South West,E06000025,185000,32,South Gloucestershire,2,81,A432,PR,6,2,4/4/2008,18,376289,394,8,2,N,A433,0,273,379206,2008,0,181174,186365,,,378540,36510,A46,2
6,South West,E06000025,185000,27,South Gloucestershire,6,61,A432,PR,1,4,4/4/2008,6,376289,472,8,3,S,A433,0,379,379206,2008,3,181174,186365,,,378540,36510,A46,3
0,South West,E06000024,160043,3,North Somerset,0,63,A370 Windwhistle Road,PU,4,5,4/4/2008,1,332140,551,8,2,N,A370,2,476,332680,2008,0,159230,160900,,,332446,37660,A3033,0
1,South West,E06000024,160043,11,North Somerset,1,95,A370 Windwhistle Road,PU,3,6,4/4/2008,7,332140,622,8,1,S,A370,18,507,332680,2008,1,159230,160900,,,332446,37660,A3033,0
0,South West,E06000023,173337,4,"Bristol, City of",0,44,,UU,0,11,4/4/2008,4,,412,8,0,E,,13,353,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000023,173337,0,"Bristol, City of",0,39,,UU,0,3,4/4/2008,0,,187,8,0,W,,3,145,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000024,157807,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,7,8,0,N,,0,7,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,157807,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,6,8,0,S,,0,5,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,160155,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,14,8,0,E,,0,13,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,160155,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,13,8,0,W,,0,12,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,162162,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,24,8,0,N,,0,23,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
0,South West,E06000024,162162,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,12,8,0,S,,0,11,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
