HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000023,171520,3,"Bristol, City of",0,61,A369/A370 midpoint,PU,1,5,6/28/2011,3,356530,543,18,0,S,A3029 Winterstoke Road,2,473,356680,2011,0,171490,171490,356620,74763,A3029,0
