HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
3,South West,E06000025,172000,7,South Gloucestershire,0,136,A4174,PU,6,6,6/23/2015,4,365520,971,16,0,E,LA Boundary,18,816,363920,2015,0,171490,172570,364850,37184,A431,0
1,South West,E06000025,172000,8,South Gloucestershire,1,92,A4174,PU,11,6,6/23/2015,5,365520,700,16,1,W,LA Boundary,9,583,363920,2015,0,171490,172570,364850,37184,A431,0
