HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,174898,2,"Bristol, City of",0,8,UU,1,0,3/22/2001,2,58,14,0,N,2,47,2001,0,East Park,North of east Park Drive,361318,966011,U,0
0,South West,E06000023,174898,2,"Bristol, City of",0,3,UU,1,1,3/22/2001,2,51,14,0,S,3,44,2001,0,East Park,North of east Park Drive,361318,966011,U,0
