HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,177330,5,"Bristol, City of",0,49,BU,14,2,4/28/2009,5,402,15,0,N,9,332,2009,0,Lower High Street,North of Penpole Lane,352810,990510,B4054,0
0,South West,E06000023,177330,0,"Bristol, City of",0,50,BU,15,5,4/28/2009,0,490,15,0,S,5,420,2009,0,Lower High Street,North of Penpole Lane,352810,990510,B4054,0
