HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
14,South West,E06000025,179700,387,South Gloucestershire,81,456,LA Boundary,TM,30,10,10/20/2006,115,354850,3742,12,22,N,Junction 17 M5,0,2859,357747,2006,114,179550,181250,355000,16020,M5,41
18,South West,E06000025,179700,378,South Gloucestershire,99,384,LA Boundary,TM,12,11,10/20/2006,98,354850,4016,12,28,S,Junction 17 M5,0,3231,357747,2006,110,179550,181250,355000,16020,M5,25
