HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
17,South West,E06000024,157500,210,North Somerset,52,318,LA Boundary,TM,5,14,6/22/2007,66,337520,2123,8,14,N,21,0,1576,337878,2007,52,155010,162596,,,338400,16021,M5,9
8,South West,E06000024,157500,264,North Somerset,100,317,LA Boundary,TM,14,2,6/22/2007,72,337520,2433,8,18,S,21,0,1836,337878,2007,54,155010,162596,,,338400,16021,M5,12
25,South West,E06000025,181500,427,South Gloucestershire,179,570,Junction 20/15 M4/M5,TM,7,25,6/22/2007,131,361812,3922,8,19,N,Junction 19 M4/M32,0,2893,364185,2007,53,183775,179458,,,363100,56015,M4,20
33,South West,E06000025,181500,444,South Gloucestershire,103,584,Junction 20/15 M4/M5,TM,18,28,6/22/2007,121,361812,3824,8,20,S,Junction 19 M4/M32,0,2750,364185,2007,144,183775,179458,,,363100,56015,M4,23
0,South West,E06000023,172990,3,"Bristol, City of",0,7,,UU,0,1,6/22/2007,3,,174,8,0,N,,1,163,,2007,0,,,SION HILL,North of Caledonia Place,356640,930431,U,0
0,South West,E06000023,172990,1,"Bristol, City of",0,4,,UU,0,1,6/22/2007,1,,75,8,0,S,,2,69,,2007,0,,,SION HILL,North of Caledonia Place,356640,930431,U,0
