HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,176990,0,"Bristol, City of",0,35,A4176,PU,2,4,3/24/2000,0,357280,796,17,0,N,A4162,2,755,356920,2000,0,176130,177310,,,357000,47676,A4018,0
0,South West,E06000023,176990,4,"Bristol, City of",0,35,A4176,PU,8,4,3/24/2000,3,357280,814,17,0,S,A4162,5,763,356920,2000,1,176130,177310,,,357000,47676,A4018,0
0,South West,E06000025,182301,3,South Gloucestershire,0,28,,UU,9,9,3/24/2000,3,,565,17,0,N,,5,516,,2000,0,,,Brook Way,north of Cornfield Close,361306,952441,U,0
0,South West,E06000025,182301,5,South Gloucestershire,0,31,,UU,11,5,3/24/2000,4,,726,17,0,S,,10,674,,2000,0,,,Brook Way,north of Cornfield Close,361306,952441,U,1
