HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
5,South West,E06000023,172000,36,"Bristol, City of",4,92,A3029/B3120,PU,5,4,5/14/2008,17,357230,557,11,7,N,A38 roundabout,4,420,359017,2008,3,171890,172014,,,357400,16961,A370,0
5,South West,E06000023,172000,55,"Bristol, City of",3,93,A3029/B3120,PU,7,5,5/14/2008,31,357230,588,11,9,S,A38 roundabout,4,428,359017,2008,5,171890,172014,,,357400,16961,A370,2
0,South West,E06000022,165443,6,Bath and North East Somerset,1,39,Bathwick St,PU,7,4,5/14/2008,3,375640,252,11,2,E,Warminster Rd,6,196,375948,2008,0,165350,165429,,,375783,28320,A36,0
0,South West,E06000022,165443,8,Bath and North East Somerset,1,22,Bathwick St,PU,3,1,5/14/2008,5,375640,161,11,2,W,Warminster Rd,11,127,375948,2008,0,165350,165429,,,375783,28320,A36,0
0,South West,E06000024,171190,3,North Somerset,0,4,,BR,0,0,5/14/2008,2,,52,11,1,N,,0,45,,2008,0,,,Weston Road,"South of B3128 Clevedon Road, Failand",352050,940260,B3129,0
0,South West,E06000024,171190,1,North Somerset,0,7,,BR,0,0,5/14/2008,1,,59,11,0,S,,0,51,,2008,0,,,Weston Road,"South of B3128 Clevedon Road, Failand",352050,940260,B3129,0
0,South West,E06000023,176698,0,"Bristol, City of",0,3,,UU,0,0,5/14/2008,0,,48,11,0,E,,0,45,,2008,0,,,HENLEAZE PARK DRIVE,West of Oakwood Road,357853,946816,U,0
0,South West,E06000023,176698,1,"Bristol, City of",0,2,,UU,1,0,5/14/2008,1,,17,11,0,W,,0,13,,2008,0,,,HENLEAZE PARK DRIVE,West of Oakwood Road,357853,946816,U,0
0,South West,E06000025,180024,0,South Gloucestershire,0,2,,CU,0,1,5/14/2008,0,,9,11,0,N,,1,6,,2008,0,,,FISHPOOL HILL,"north of Charlton Lane, Brentry",358118,947510,C,0
0,South West,E06000025,180024,0,South Gloucestershire,0,5,,CU,0,0,5/14/2008,0,,11,11,0,S,,0,6,,2008,0,,,FISHPOOL HILL,"north of Charlton Lane, Brentry",358118,947510,C,0
