HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
6,South West,E06000023,173000,76,"Bristol, City of",11,195,A4,PU,6,8,5/20/2008,46,361100,833,12,10,N,A420,5,548,360440,2008,2,171600,173463,,,360500,99507,A4320,1
5,South West,E06000023,173000,80,"Bristol, City of",6,191,A4,PU,10,2,5/20/2008,40,361100,876,12,12,S,A420,2,593,360440,2008,8,171600,173463,,,360500,99507,A4320,9
0,South West,E06000024,158816,1,North Somerset,0,14,,CU,5,0,5/20/2008,1,,95,12,0,N,,4,75,,2008,0,,,OLD CHURCH ROAD,"South of Wingard Close, Clevedon",331739,947259,C,0
0,South West,E06000024,158816,2,North Somerset,0,13,,CU,4,0,5/20/2008,2,,96,12,0,S,,3,77,,2008,0,,,OLD CHURCH ROAD,"South of Wingard Close, Clevedon",331739,947259,C,0
0,South West,E06000024,168941,0,North Somerset,0,2,,CU,0,0,5/20/2008,0,,22,12,0,N,,0,20,,2008,0,,,CHURCH LANE,"South of Uncombe Close, Backwell Farleigh",349549,947262,C,0
0,South West,E06000024,168941,0,North Somerset,0,1,,CU,0,0,5/20/2008,0,,22,12,0,S,,0,21,,2008,0,,,CHURCH LANE,"South of Uncombe Close, Backwell Farleigh",349549,947262,C,0
0,South West,E06000025,175822,1,South Gloucestershire,0,3,,UU,0,0,5/20/2008,1,,16,12,0,N,,0,12,,2008,0,,,KENDALL ROAD,Kendall Road/Upper Station Road junction,364710,947518,U,0
0,South West,E06000025,175822,1,South Gloucestershire,0,3,,UU,0,1,5/20/2008,1,,24,12,0,S,,1,19,,2008,0,,,KENDALL ROAD,Kendall Road/Upper Station Road junction,364710,947518,U,0
0,South West,E06000023,176155,0,"Bristol, City of",0,0,,UU,0,0,5/20/2008,0,,12,12,0,N,,1,12,,2008,0,,,Claverham Road,North of Manor Road,363128,951879,U,0
0,South West,E06000023,176155,0,"Bristol, City of",0,1,,UU,0,0,5/20/2008,0,,13,12,0,S,,0,12,,2008,0,,,Claverham Road,North of Manor Road,363128,951879,U,0
0,South West,E06000023,173293,0,"Bristol, City of",0,0,,UU,0,0,5/20/2008,0,,0,12,0,E,,0,0,,2008,0,,,Victoria Avenue,East of Howett Road,361294,966010,U,0
0,South West,E06000023,173293,3,"Bristol, City of",0,10,,UU,0,2,5/20/2008,3,,51,12,0,W,,1,36,,2008,0,,,Victoria Avenue,East of Howett Road,361294,966010,U,0
