HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000025,175900,3,South Gloucestershire,0,53,B4465,PU,8,8,5/11/2010,3,365366,383,12,0,E,A4017,0,311,364917,2010,0,175894,175914,365000,7668,A4175,0
0,South West,E06000025,175900,5,South Gloucestershire,0,43,B4465,PU,9,3,5/11/2010,4,365366,327,12,1,W,A4017,2,267,364917,2010,0,175894,175914,365000,7668,A4175,0
2,South West,E06000022,154970,13,Bath and North East Somerset,3,45,B3355,PU,2,0,5/11/2010,4,365728,305,12,2,E,B3355,0,245,366767,2010,2,155025,154617,366000,8116,A362,0
0,South West,E06000022,154970,8,Bath and North East Somerset,0,27,B3355,PU,3,2,5/11/2010,6,365728,222,12,1,W,B3355,0,182,366767,2010,0,155025,154617,366000,8116,A362,1
