HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000025,182900,226,South Gloucestershire,43,20,Junction 17 M5,TM,26,29,6/9/2006,55,357747,4106,18,5,E,Junction 16 M5,0,3805,360686,2006,92,181250,183284,360000,99619,M5,30
1,South West,E06000025,182900,143,South Gloucestershire,41,244,Junction 17 M5,TM,0,48,6/9/2006,43,357747,3738,18,4,W,Junction 16 M5,0,3303,360686,2006,42,181250,183284,360000,99619,M5,12
