HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,178600,14,"Bristol, City of",0,57,UU,5,14,6/26/2009,11,671,14,1,N,11,581,2009,2,PEN PARK ROAD,North of Royston Walk,358860,930429,U,0
0,South West,E06000023,178600,5,"Bristol, City of",0,53,UU,3,9,6/26/2009,4,621,14,1,S,9,551,2009,0,PEN PARK ROAD,North of Royston Walk,358860,930429,U,0
