HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000024,168100,5,North Somerset,0,49,B3130 Barrow Lane,PR,9,8,6/14/2010,5,353281,610,18,0,N,LA Boundary,0,539,356110,2010,0,167124,169240,,,355000,56376,A38,0
1,South West,E06000024,168100,4,North Somerset,1,48,B3130 Barrow Lane,PR,9,11,6/14/2010,1,353281,457,18,1,S,LA Boundary,1,385,356110,2010,0,167124,169240,,,355000,56376,A38,0
0,South West,E06000023,175691,0,"Bristol, City of",0,0,,UU,0,1,6/14/2010,0,,17,18,0,E,,0,16,,2010,0,,,ST ALBAN'S ROAD,West of Coldharbour Road,357754,946765,U,0
0,South West,E06000023,175691,0,"Bristol, City of",0,2,,UU,0,0,6/14/2010,0,,22,18,0,W,,6,20,,2010,0,,,ST ALBAN'S ROAD,West of Coldharbour Road,357754,946765,U,0
