HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000022,160000,19,Bath and North East Somerset,7,35,A39,PR,3,14,10/20/2008,6,362935,519,18,0,N,A368,0,448,362468,2008,5,156853,161884,,,361900,16354,A37,1
1,South West,E06000022,160000,17,Bath and North East Somerset,7,38,A39,PR,2,1,10/20/2008,5,362935,298,18,0,S,A368,0,240,362468,2008,4,156853,161884,,,361900,16354,A37,0
2,South West,E06000025,177600,30,South Gloucestershire,8,97,A432,PU,9,8,10/20/2008,14,366070,1198,18,0,N,Emersons Way roundabout,3,1054,367460,2008,5,178610,177080,,,367000,99051,A4174,1
0,South West,E06000025,177600,33,South Gloucestershire,5,125,A432,PU,2,31,10/20/2008,16,366070,1718,18,1,S,Emersons Way roundabout,23,1527,367460,2008,7,178610,177080,,,367000,99051,A4174,4
0,South West,E06000023,172738,0,"Bristol, City of",0,0,,UU,0,0,10/20/2008,0,,7,18,0,E,,0,7,,2008,0,,,WINDSOR AVENUE,East of St Annes Road,363815,946808,U,0
0,South West,E06000023,172738,0,"Bristol, City of",0,0,,UU,0,0,10/20/2008,0,,5,18,0,W,,0,5,,2008,0,,,WINDSOR AVENUE,East of St Annes Road,363815,946808,U,0
0,South West,E06000023,173775,0,"Bristol, City of",0,3,,UU,0,0,10/20/2008,0,,30,18,0,N,,4,27,,2008,0,,,KING SQUARE,North of Jamaica Street,358914,946820,U,0
0,South West,E06000023,173775,0,"Bristol, City of",0,0,,UU,0,0,10/20/2008,0,,14,18,0,S,,0,14,,2008,0,,,KING SQUARE,North of Jamaica Street,358914,946820,U,0
0,South West,E06000024,162642,0,North Somerset,0,0,,UR,0,0,10/20/2008,0,,8,18,0,E,,0,8,,2008,0,,,ASH CLOSE,"South of Willow Close, St Georges",337706,947266,U,0
0,South West,E06000024,162642,0,North Somerset,0,0,,UR,0,0,10/20/2008,0,,10,18,0,W,,0,10,,2008,0,,,ASH CLOSE,"South of Willow Close, St Georges",337706,947266,U,0
