HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
9,South West,E06000025,178700,55,South Gloucestershire,1,154,A38,PU,6,19,10/12/2001,34,360131,1497,14,6,E,M32,2,1263,363490,2001,2,178978,178640,363000,37768,A4174,3
7,South West,E06000025,178700,52,South Gloucestershire,3,150,A38,PU,10,20,10/12/2001,31,360131,1184,14,7,W,M32,0,952,363490,2001,2,178978,178640,363000,37768,A4174,2
2,South West,E06000023,172370,29,"Bristol, City of",1,73,A4 under Bristol Gate,PU,10,6,10/12/2001,21,357100,461,14,4,W,A3029,12,343,356860,2001,0,172340,172400,357000,74782,A4,1
