HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
2,South West,E06000022,164300,21,Bath and North East Somerset,0,78,A3062,PU,38,10,6/16/2005,15,373913,811,9,2,E,A36/A3064 roundabout,13,664,375000,2005,2,162211,164300,,,374800,37050,A367,0
2,South West,E06000022,164300,28,Bath and North East Somerset,3,60,A3062,PU,36,5,6/16/2005,18,373913,516,9,3,W,A36/A3064 roundabout,13,387,375000,2005,2,162211,164300,,,374800,37050,A367,0
3,South West,E06000023,171000,56,"Bristol, City of",2,139,A4320,PU,40,22,6/16/2005,33,361100,1086,9,10,N,Eagle Rd,5,829,361560,2005,7,171600,170920,,,361450,99508,A4,1
5,South West,E06000023,171000,64,"Bristol, City of",4,122,A4320,PU,30,5,6/16/2005,42,361100,718,9,4,S,Eagle Rd,2,497,361560,2005,6,171600,170920,,,361450,99508,A4,3
0,South West,E06000024,161770,8,North Somerset,3,15,,CR,1,0,6/16/2005,3,,155,9,1,N,,0,131,,2005,0,,,Churchland Way,"West of Summer Lane, W-s-M",337360,930447,C,1
0,South West,E06000024,161770,4,North Somerset,0,23,,CR,2,0,6/16/2005,3,,149,9,0,S,,0,120,,2005,0,,,Churchland Way,"West of Summer Lane, W-s-M",337360,930447,C,1
