HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
10,South West,E06000025,178700,45,South Gloucestershire,1,161,A38,PU,7,42,10/12/2001,27,360131,1916,15,6,E,M32,0,1661,363490,2001,1,178978,178640,363000,37768,A4174,0
7,South West,E06000025,178700,43,South Gloucestershire,6,120,A38,PU,13,10,10/12/2001,20,360131,1117,15,7,W,M32,0,931,363490,2001,0,178978,178640,363000,37768,A4174,3
6,South West,E06000023,172370,35,"Bristol, City of",2,74,A4 under Bristol Gate,PU,13,18,10/12/2001,19,357100,678,15,5,W,A3029,7,538,356860,2001,2,172340,172400,357000,74782,A4,1
