HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000023,170060,28,"Bristol, City of",0,108,A37,PU,2,14,6/28/2002,16,360895,767,15,6,E,A4,1,615,362185,2002,5,169989,170455,361000,27877,A4174,0
1,South West,E06000023,170060,30,"Bristol, City of",3,104,A37,PU,5,11,6/28/2002,20,360895,703,15,1,W,A4,4,553,362185,2002,4,169989,170455,361000,27877,A4174,1
0,South West,E06000024,158940,2,North Somerset,0,29,A368 Banwell,PR,2,5,6/28/2002,2,339890,289,15,0,N,A38 Sidcot,0,251,342640,2002,0,159050,157350,340000,37055,A371,0
0,South West,E06000024,158940,8,North Somerset,0,23,A368 Banwell,PR,2,5,6/28/2002,7,339890,277,15,0,S,A38 Sidcot,0,239,342640,2002,0,159050,157350,340000,37055,A371,1
