HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,171411,2,"Bristol, City of",0,43,CU,5,2,4/30/2008,2,229,13,0,N,3,177,2008,0,WICK ROAD,North of Sandy Park Road,361749,946754,C,0
0,South West,E06000023,171411,1,"Bristol, City of",0,41,CU,5,1,4/30/2008,1,199,13,0,S,1,151,2008,0,WICK ROAD,North of Sandy Park Road,361749,946754,C,0
0,South West,E06000023,169569,0,"Bristol, City of",0,0,UU,0,0,4/30/2008,0,8,13,0,E,0,8,2008,0,APPLEDORE CLOSE,East of Ravenhead Drive,360691,946806,U,0
0,South West,E06000023,169569,0,"Bristol, City of",0,0,UU,0,0,4/30/2008,0,3,13,0,W,0,3,2008,0,APPLEDORE CLOSE,East of Ravenhead Drive,360691,946806,U,0
0,South West,E06000023,176900,15,"Bristol, City of",0,55,CU,5,2,4/30/2008,15,390,13,0,E,0,313,2008,0,Wellington Hill West,,358900,996519,C,0
0,South West,E06000023,176900,8,"Bristol, City of",0,63,CU,5,3,4/30/2008,8,390,13,0,W,5,311,2008,0,Wellington Hill West,,358900,996519,C,0
