HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
2,South West,E06000022,165300,14,Bath and North East Somerset,2,48,A368,PR,1,1,10/18/2007,8,366380,348,15,2,E,A4,0,284,370150,2007,0,162120,165330,370000,36423,A39,0
1,South West,E06000022,165300,19,Bath and North East Somerset,1,74,A368,PR,0,13,10/18/2007,13,366380,563,15,1,W,A4,0,457,370150,2007,1,162120,165330,370000,36423,A39,2
2,South West,E06000024,170000,31,North Somerset,3,76,B3130 Barrow Street,PR,6,7,10/18/2007,17,352100,537,15,3,E,LA Boundary,0,417,356290,2007,6,169290,171360,354900,47034,A370,0
9,South West,E06000024,170000,27,North Somerset,2,77,B3130 Barrow Street,PR,6,24,10/18/2007,8,352100,823,15,6,W,LA Boundary,1,689,356290,2007,2,169290,171360,354900,47034,A370,0
1,South West,E06000025,172000,8,South Gloucestershire,0,48,A431,PU,9,1,10/18/2007,7,367246,363,15,0,N,A420,3,297,367961,2007,0,170119,173307,367940,47725,A4175,0
1,South West,E06000025,172000,13,South Gloucestershire,0,47,A431,PU,5,1,10/18/2007,10,367246,413,15,2,S,A420,2,347,367961,2007,0,170119,173307,367940,47725,A4175,0
