HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000022,160000,33,Bath and North East Somerset,4,69,A39,PR,2,0,10/20/2008,25,362935,255,11,2,N,A368,0,151,362468,2008,1,156853,161884,,,361900,16354,A37,0
1,South West,E06000022,160000,58,Bath and North East Somerset,12,52,A39,PR,1,0,10/20/2008,31,362935,384,11,5,S,A368,0,273,362468,2008,7,156853,161884,,,361900,16354,A37,2
11,South West,E06000025,177600,90,South Gloucestershire,6,173,A432,PU,5,5,10/20/2008,43,366070,1030,11,7,N,Emersons Way roundabout,0,757,367460,2008,15,178610,177080,,,367000,99051,A4174,8
16,South West,E06000025,177600,104,South Gloucestershire,16,170,A432,PU,1,2,10/20/2008,36,366070,978,11,11,S,Emersons Way roundabout,0,701,367460,2008,20,178610,177080,,,367000,99051,A4174,5
0,South West,E06000023,172738,0,"Bristol, City of",0,0,,UU,0,0,10/20/2008,0,,2,11,0,E,,0,2,,2008,0,,,WINDSOR AVENUE,East of St Annes Road,363815,946808,U,0
0,South West,E06000023,172738,0,"Bristol, City of",0,0,,UU,0,0,10/20/2008,0,,0,11,0,W,,0,0,,2008,0,,,WINDSOR AVENUE,East of St Annes Road,363815,946808,U,0
0,South West,E06000023,173775,0,"Bristol, City of",0,7,,UU,0,0,10/20/2008,0,,39,11,0,N,,0,32,,2008,0,,,KING SQUARE,North of Jamaica Street,358914,946820,U,0
0,South West,E06000023,173775,0,"Bristol, City of",0,2,,UU,0,0,10/20/2008,0,,21,11,0,S,,4,19,,2008,0,,,KING SQUARE,North of Jamaica Street,358914,946820,U,0
0,South West,E06000024,162642,0,North Somerset,0,0,,UR,0,0,10/20/2008,0,,3,11,0,E,,0,3,,2008,0,,,ASH CLOSE,"South of Willow Close, St Georges",337706,947266,U,0
0,South West,E06000024,162642,0,North Somerset,0,1,,UR,0,0,10/20/2008,0,,5,11,0,W,,0,4,,2008,0,,,ASH CLOSE,"South of Willow Close, St Georges",337706,947266,U,0
