HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
3,South West,E06000023,173701,76,"Bristol, City of",8,222,Lawrence Hill roundabout,PU,15,13,10/24/2012,48,360440,1284,14,9,N,A432,2,958,360430,2012,7,173463,173950,360450,18042,A4320,1
1,South West,E06000023,173701,75,"Bristol, City of",10,279,Lawrence Hill roundabout,PU,7,14,10/24/2012,48,360440,1285,14,5,S,A432,1,910,360430,2012,6,173463,173950,360450,18042,A4320,5
