HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000024,157810,8,North Somerset,4,86,LA Boundary,PR,2,5,10/4/2010,2,334060,508,7,0,N,Bleadon Hill,4,407,332510,2010,1,156380,158160,332600,73836,A370,0
2,South West,E06000024,157810,22,North Somerset,1,128,LA Boundary,PR,14,3,10/4/2010,12,334060,601,7,2,S,Bleadon Hill,0,434,332510,2010,3,156380,158160,332600,73836,A370,2
