HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
2,South West,E06000025,178446,15,South Gloucestershire,0,64,BU,4,12,9/17/2013,10,852,7,3,E,76,757,2013,0,SOUTHMEAD ROAD,north of Kenmore Crescent,359308,947496,B4056,0
1,South West,E06000025,178446,7,South Gloucestershire,0,61,BU,5,12,9/17/2013,6,695,7,0,W,9,610,2013,0,SOUTHMEAD ROAD,north of Kenmore Crescent,359308,947496,B4056,0
