HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
4,South West,E06000025,186500,188,South Gloucestershire,41,211,22,TM,20,8,6/22/2000,54,354450,1870,8,5,E,21,0,1443,360000,2000,58,185800,185800,358000,99168,M4,26
1,South West,E06000025,186500,186,South Gloucestershire,40,120,22,TM,1,8,6/22/2000,56,354450,1275,8,8,W,21,0,960,360000,2000,67,185800,185800,358000,99168,M4,14
