HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
7,South West,E06000025,182900,266,South Gloucestershire,54,365,17,TM,10,23,4/2/2004,84,357747,4698,17,12,N,16,0,4034,360686,2004,83,181250,183284,360000,99619,M5,26
7,South West,E06000025,182900,175,South Gloucestershire,41,251,17,TM,10,25,4/2/2004,63,357747,3932,17,7,S,16,0,3471,360686,2004,43,181250,183284,360000,99619,M5,14
