HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
5,South West,E06000024,157500,260,North Somerset,50,413,LA Boundary,TM,8,8,5/20/2010,79,337520,2697,16,12,N,21,0,2008,337878,2010,89,155010,162596,338400,16021,M5,25
5,South West,E06000024,157500,191,North Somerset,70,378,LA Boundary,TM,9,15,5/20/2010,43,337520,2750,16,12,S,21,0,2157,337878,2010,50,155010,162596,338400,16021,M5,11
