HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
12,South West,E06000025,178550,304,South Gloucestershire,90,345,18,TM,14,21,10/6/2003,70,375767,2948,8,24,E,LA Boundary,0,2264,381800,2003,89,178163,180030,378000,18498,M4,19
23,South West,E06000025,178550,313,South Gloucestershire,80,239,18,TM,4,15,10/6/2003,71,375767,2976,8,20,W,LA Boundary,0,2405,381800,2003,102,178163,180030,378000,18498,M4,17
