HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000024,159400,6,North Somerset,1,29,LA Boundary,PR,3,8,4/3/2008,3,344510,272,18,0,N,A368,1,226,344800,2008,0,158940,159810,,,344700,28545,A38,1
0,South West,E06000024,159400,9,North Somerset,1,28,LA Boundary,PR,3,14,4/3/2008,4,344510,649,18,1,S,A368,1,595,344800,2008,3,158940,159810,,,344700,28545,A38,0
0,South West,E06000023,176318,1,"Bristol, City of",0,5,,UU,1,2,4/3/2008,1,,56,18,0,N,,3,47,,2008,0,,,Oldbury Court Road,North of Elfin Road,363471,942449,U,0
0,South West,E06000023,176318,0,"Bristol, City of",0,2,,UU,0,1,4/3/2008,0,,33,18,0,S,,2,30,,2008,0,,,Oldbury Court Road,North of Elfin Road,363471,942449,U,0
0,South West,E06000023,172619,1,"Bristol, City of",0,11,,UU,0,3,4/3/2008,1,,241,18,0,E,,7,226,,2008,0,,,ST GEORGE'S ROAD,West of York Place,357986,946804,U,0
0,South West,E06000023,172619,0,"Bristol, City of",0,5,,UU,1,6,4/3/2008,0,,188,18,0,W,,20,176,,2008,0,,,ST GEORGE'S ROAD,West of York Place,357986,946804,U,0
0,South West,E06000024,163585,3,North Somerset,1,28,,BU,2,6,4/3/2008,0,,342,18,1,N,,3,303,,2008,1,,,High Street,"South of Mill Lane, Congresbury",343914,947250,B3133,0
0,South West,E06000024,163585,8,North Somerset,1,18,,BU,2,11,4/3/2008,2,,377,18,0,S,,3,338,,2008,1,,,High Street,"South of Mill Lane, Congresbury",343914,947250,B3133,4
0,South West,E06000025,181683,0,South Gloucestershire,0,3,,UU,0,0,4/3/2008,0,,10,18,0,E,,0,7,,2008,0,,,GAUNTS ROAD,junction with Kingrove Lane,373035,947538,U,0
0,South West,E06000025,181683,0,South Gloucestershire,0,1,,UU,0,0,4/3/2008,0,,12,18,0,W,,0,11,,2008,0,,,GAUNTS ROAD,junction with Kingrove Lane,373035,947538,U,0
0,South West,E06000023,174898,0,"Bristol, City of",0,9,,UU,0,2,4/3/2008,0,,114,18,0,E,,4,103,,2008,0,,,East Park,North of east Park Drive,361318,966011,U,0
0,South West,E06000023,174898,0,"Bristol, City of",0,8,,UU,0,2,4/3/2008,0,,89,18,0,W,,1,79,,2008,0,,,East Park,North of east Park Drive,361318,966011,U,0
