HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
29,South West,E06000023,180000,172,"Bristol, City of",19,113,Kings Road Avenue,PU,0,11,6/9/2008,65,351640,527,16,16,N,Unclassified Road,0,231,353500,2008,34,178510,182910,,,352000,7046,A403,9
5,South West,E06000023,180000,71,"Bristol, City of",24,101,Kings Road Avenue,PU,0,15,6/9/2008,19,351640,522,16,5,S,Unclassified Road,7,335,353500,2008,16,178510,182910,,,352000,7046,A403,2
12,South West,E06000024,174700,305,North Somerset,95,463,20,TM,27,17,6/9/2008,96,341771,3223,16,18,N,19,0,2411,350670,2008,64,170680,175620,,,348700,56021,M5,20
7,South West,E06000024,174700,227,North Somerset,73,572,20,TM,4,41,6/9/2008,48,341771,3914,16,16,S,19,0,3070,350670,2008,67,170680,175620,,,348700,56021,M5,16
0,South West,E06000022,158350,0,Bath and North East Somerset,0,19,,UR,0,0,6/9/2008,0,,62,16,0,E,,0,43,,2008,0,,,High Street,Wellow,374300,952475,U,0
0,South West,E06000022,158350,1,Bath and North East Somerset,0,10,,UR,0,0,6/9/2008,1,,47,16,0,W,,2,36,,2008,0,,,High Street,Wellow,374300,952475,U,0
