HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000023,169470,41,"Bristol, City of",1,109,Hartcliffe Way roundabout,PU,20,31,6/21/2001,25,358757,1096,16,7,N,A37,8,895,360895,2001,6,168569,169989,360000,7841,A4174,2
2,South West,E06000023,169470,54,"Bristol, City of",8,112,Hartcliffe Way roundabout,PU,6,8,6/21/2001,34,358757,649,16,4,S,A37,5,469,360895,2001,5,168569,169989,360000,7841,A4174,1
