HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000023,170600,0,"Bristol, City of",0,2,Bedminster Down Rd,PU,10,0,10/23/2014,0,357950,12,15,0,N,Bedminster Rd,10,0,357810,2014,0,170530,170690,357900,8390,A38,0
9,South West,E06000023,170600,63,"Bristol, City of",6,369,Bedminster Down Rd,PU,36,18,10/23/2014,33,357950,1914,15,9,S,Bedminster Rd,17,1428,357810,2014,6,170530,170690,357900,8390,A38,0
7,South West,E06000025,173570,33,South Gloucestershire,4,80,A4175,PU,5,5,10/23/2014,16,366590,601,15,3,E,A4175,0,478,366880,2014,2,173540,173570,366800,99082,A420,1
2,South West,E06000025,173570,28,South Gloucestershire,2,126,A4175,PU,15,5,10/23/2014,16,366590,690,15,4,W,A4175,3,516,366880,2014,2,173540,173570,366800,99082,A420,2
