HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000025,176600,11,South Gloucestershire,1,35,LA Boundary,PU,5,3,5/21/2009,6,364240,235,10,3,E,A4017,3,181,365092,2009,0,176310,176659,365000,7130,A432,1
0,South West,E06000025,176600,12,South Gloucestershire,1,31,LA Boundary,PU,5,4,5/21/2009,9,364240,285,10,2,W,A4017,3,233,365092,2009,0,176310,176659,365000,7130,A432,0
