HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,171411,2,"Bristol, City of",0,24,CU,6,2,5/6/2015,1,179,15,1,N,1,145,2015,0,WICK ROAD,North of Sandy Park Road,361749,946754,C,0
0,South West,E06000023,171411,5,"Bristol, City of",0,28,CU,6,4,5/6/2015,4,222,15,1,S,3,179,2015,0,WICK ROAD,North of Sandy Park Road,361749,946754,C,0
