HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
8,South West,E06000023,171770,45,"Bristol, City of",2,182,A37,PU,23,10,4/27/2007,24,359880,799,11,9,E,A4320,3,539,361100,2007,1,171900,171600,,,359980,16123,A4,1
12,South West,E06000023,171770,65,"Bristol, City of",4,209,A37,PU,24,14,4/27/2007,36,359880,971,11,9,W,A4320,2,659,361100,2007,2,171900,171600,,,359980,16123,A4,2
1,South West,E06000022,165000,11,Bath and North East Somerset,1,39,LA Boundary,PR,0,8,4/27/2007,5,379800,249,11,2,N,Bathford Hill,0,191,378690,2007,1,164320,166950,,,379280,38606,A363,1
1,South West,E06000022,165000,6,Bath and North East Somerset,1,37,LA Boundary,PR,0,0,4/27/2007,2,379800,221,11,2,S,Bathford Hill,0,178,378690,2007,0,164320,166950,,,379280,38606,A363,0
0,South West,E06000023,169310,6,"Bristol, City of",0,64,,UU,9,6,4/27/2007,5,,424,11,1,N,,0,339,,2007,0,,,BISHOPSWORTH ROAD,South of Wrington Crescent,357240,930421,U,0
0,South West,E06000023,169310,16,"Bristol, City of",2,64,,UU,7,6,4/27/2007,10,,408,11,1,S,,0,315,,2007,0,,,BISHOPSWORTH ROAD,South of Wrington Crescent,357240,930421,U,3
0,South West,E06000025,190000,1,South Gloucestershire,0,4,,CU,1,0,4/27/2007,1,,35,11,0,N,,1,29,,2007,0,,,Knapp Road,"west of The Paddocks, Thornbury",364430,966013,C,0
0,South West,E06000025,190000,0,South Gloucestershire,0,10,,CU,1,1,4/27/2007,0,,52,11,0,S,,2,40,,2007,0,,,Knapp Road,"west of The Paddocks, Thornbury",364430,966013,C,0
