HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,171128,0,"Bristol, City of",0,0,UU,0,0,9/25/2008,0,6,16,0,E,2,6,2008,0,FITZGERALD ROAD,West of Ketch Road,359707,946797,U,0
0,South West,E06000023,171128,0,"Bristol, City of",0,3,UU,0,0,9/25/2008,0,13,16,0,W,0,10,2008,0,FITZGERALD ROAD,West of Ketch Road,359707,946797,U,0
0,South West,E06000023,171156,0,"Bristol, City of",0,0,UU,0,0,9/25/2008,0,6,16,0,N,0,6,2008,0,BAYHAM ROAD,North of Rookery Road,360125,946800,U,0
0,South West,E06000023,171156,0,"Bristol, City of",0,8,UU,1,3,9/25/2008,0,87,16,0,S,2,75,2008,0,BAYHAM ROAD,North of Rookery Road,360125,946800,U,0
0,South West,E06000022,154069,1,Bath and North East Somerset,0,28,UU,4,6,9/25/2008,1,248,16,0,N,2,209,2008,0,Paulton Road,Midsomer Norton. Park in a safe location,365838,952454,U,0
0,South West,E06000022,154069,0,Bath and North East Somerset,0,48,UU,6,3,9/25/2008,0,267,16,0,S,4,210,2008,0,Paulton Road,Midsomer Norton. Park in a safe location,365838,952454,U,0
