HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
11,South West,E06000023,172360,77,"Bristol, City of",5,180,A3029 Brunel Lock Road/McAdam Way,PU,28,11,4/29/2010,35,356790,1414,15,6,N,A4 midpoint,3,1118,356860,2010,19,172270,172400,356840,58285,A3029,1
5,South West,E06000023,172360,61,"Bristol, City of",2,283,A3029 Brunel Lock Road/McAdam Way,PU,12,18,4/29/2010,29,356790,1613,15,10,S,A4 midpoint,7,1239,356860,2010,13,172270,172400,356840,58285,A3029,2
