HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000025,178446,10,South Gloucestershire,0,64,BU,9,17,9/17/2013,8,783,16,1,E,12,683,2013,0,SOUTHMEAD ROAD,north of Kenmore Crescent,359308,947496,B4056,0
0,South West,E06000025,178446,3,South Gloucestershire,0,60,BU,5,8,9/17/2013,3,574,16,0,W,30,498,2013,0,SOUTHMEAD ROAD,north of Kenmore Crescent,359308,947496,B4056,0
