HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
7,South West,E06000025,185000,29,South Gloucestershire,7,39,A432,PR,2,8,4/4/2008,12,376289,355,14,0,N,A433,0,277,379206,2008,3,181174,186365,,,378540,36510,A46,0
5,South West,E06000025,185000,26,South Gloucestershire,1,52,A432,PR,2,8,4/4/2008,12,376289,299,14,2,S,A433,0,211,379206,2008,4,181174,186365,,,378540,36510,A46,2
0,South West,E06000024,160043,7,North Somerset,1,58,A370 Windwhistle Road,PU,3,7,4/4/2008,5,332140,537,14,1,N,A370,7,462,332680,2008,0,159230,160900,,,332446,37660,A3033,0
0,South West,E06000024,160043,4,North Somerset,0,84,A370 Windwhistle Road,PU,4,0,4/4/2008,1,332140,608,14,2,S,A370,5,516,332680,2008,1,159230,160900,,,332446,37660,A3033,0
0,South West,E06000023,173337,1,"Bristol, City of",0,40,,UU,0,0,4/4/2008,1,,199,14,0,E,,0,158,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000023,173337,1,"Bristol, City of",0,47,,UU,0,3,4/4/2008,1,,262,14,0,W,,7,211,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000024,157807,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,9,14,0,N,,0,9,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,157807,0,North Somerset,0,0,,UU,0,0,4/4/2008,0,,8,14,0,S,,0,8,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,160155,0,North Somerset,0,2,,UU,0,0,4/4/2008,0,,14,14,0,E,,1,12,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,160155,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,10,14,0,W,,1,9,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,162162,0,North Somerset,0,3,,UU,0,0,4/4/2008,0,,22,14,0,N,,0,19,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
0,South West,E06000024,162162,0,North Somerset,0,3,,UU,0,0,4/4/2008,0,,25,14,0,S,,0,22,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
