HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
3,South West,E06000023,174130,57,"Bristol, City of",6,211,A432,PU,12,6,6/15/2012,33,360430,1291,14,5,N,A4032/M32,1,1005,360140,2012,7,173950,174250,,,360317,48123,A4320,3
5,South West,E06000023,174130,115,"Bristol, City of",11,287,A432,PU,2,8,6/15/2012,85,360430,1623,14,11,S,A4032/M32,4,1211,360140,2012,3,173950,174250,,,360317,48123,A4320,0
0,South West,E06000023,177291,0,"Bristol, City of",0,2,,UU,0,0,6/15/2012,0,,12,14,0,N,,1,10,,2012,0,,,OLD PARK ROAD,North of St Marys Road,352690,946776,U,0
0,South West,E06000023,177291,0,"Bristol, City of",0,0,,UU,0,0,6/15/2012,0,,7,14,0,S,,0,7,,2012,0,,,OLD PARK ROAD,North of St Marys Road,352690,946776,U,0
