HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
2,South West,E06000025,177600,23,South Gloucestershire,1,41,A432,PU,1,3,5/18/2000,10,366070,451,12,7,N,Emersons Way roundabout,0,383,367460,2000,3,178610,177080,367000,99051,A4174,0
2,South West,E06000025,177600,34,South Gloucestershire,2,53,A432,PU,0,1,5/18/2000,12,366070,488,12,13,S,Emersons Way roundabout,0,400,367460,2000,2,178610,177080,367000,99051,A4174,3
