HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
1,South West,E06000025,172000,23,South Gloucestershire,1,93,A4174,PU,9,9,5/9/2002,19,365520,866,8,0,E,LA Boundary,5,732,363920,2002,2,171490,172570,,,364850,37184,A431,0
0,South West,E06000025,172000,23,South Gloucestershire,0,98,A4174,PU,11,17,5/9/2002,21,365520,827,8,1,W,LA Boundary,23,678,363920,2002,1,171490,172570,,,364850,37184,A431,0
0,South West,E06000025,181368,1,South Gloucestershire,0,16,,CU,4,0,5/9/2002,1,,175,8,0,E,,1,154,,2002,0,,,Heron Way,"east of Scott Way, Yate",371737,966016,C,0
0,South West,E06000025,181368,1,South Gloucestershire,0,26,,CU,4,4,5/9/2002,1,,309,8,0,W,,5,274,,2002,0,,,Heron Way,"east of Scott Way, Yate",371737,966016,C,0
