HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
3,South West,E06000023,169470,37,"Bristol, City of",2,131,Hartcliffe Way roundabout,PU,9,8,10/8/2003,22,358757,780,15,6,N,A37,3,595,360895,2003,4,168569,169989,360000,7841,A4174,0
2,South West,E06000023,169470,53,"Bristol, City of",7,95,Hartcliffe Way roundabout,PU,6,5,10/8/2003,31,358757,611,15,6,S,A37,3,452,360895,2003,5,168569,169989,360000,7841,A4174,2
0,South West,E06000025,181850,11,South Gloucestershire,1,39,B4060 Station Rd,PU,2,4,10/8/2003,5,371080,328,15,1,E,B4060 Horse St,1,272,373410,2003,2,182520,181750,372500,78068,A432,2
4,South West,E06000025,181850,25,South Gloucestershire,3,77,B4060 Station Rd,PU,6,6,10/8/2003,13,371080,474,15,2,W,B4060 Horse St,2,360,373410,2003,2,182520,181750,372500,78068,A432,1
