HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
3,South West,E06000022,167630,32,Bath and North East Somerset,0,54,A363,PR,6,3,5/13/2005,22,378540,358,10,0,E,LA Boundary,1,263,380200,2005,5,167100,167680,,,380000,56111,A4,2
1,South West,E06000022,167630,26,Bath and North East Somerset,1,30,A363,PR,6,2,5/13/2005,14,378540,386,10,5,W,LA Boundary,0,322,380200,2005,5,167100,167680,,,380000,56111,A4,0
3,South West,E06000024,173270,22,North Somerset,3,74,M5 J 19,PR,4,4,5/13/2005,10,350670,588,10,2,E,B3129,2,484,355220,2005,2,175620,173120,,,355000,56993,A369,2
5,South West,E06000024,173270,25,North Somerset,2,80,M5 J 19,PR,1,2,5/13/2005,16,350670,542,10,2,W,B3129,2,434,355220,2005,0,175620,173120,,,355000,56993,A369,0
0,South West,E06000023,175150,4,"Bristol, City of",0,57,,UU,5,3,5/13/2005,4,,438,10,0,E,,17,369,,2005,0,,,STOKE ROAD,East of Saville Road,356840,930426,U,0
0,South West,E06000023,175150,7,"Bristol, City of",0,39,,UU,4,3,5/13/2005,5,,317,10,2,W,,14,264,,2005,0,,,STOKE ROAD,East of Saville Road,356840,930426,U,0
