HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
1,South West,E06000023,169470,31,"Bristol, City of",1,175,Hartcliffe Way roundabout,PU,21,22,3/11/2005,19,358757,1235,15,7,E,A37,4,986,360895,2005,1,168569,169989,360000,7841,A4174,2
3,South West,E06000023,169470,35,"Bristol, City of",2,119,Hartcliffe Way roundabout,PU,13,18,3/11/2005,24,358757,1080,15,1,W,A37,13,895,360895,2005,5,168569,169989,360000,7841,A4174,0
3,South West,E06000025,185020,271,South Gloucestershire,54,234,21,TM,9,8,3/11/2005,84,360000,2242,15,14,E,20 / M5,0,1720,361812,2005,92,185800,183775,361000,46014,M4,24
11,South West,E06000025,185020,278,South Gloucestershire,99,242,21,TM,7,19,3/11/2005,73,360000,2660,15,20,W,20 / M5,0,2114,361812,2005,71,185800,183775,361000,46014,M4,4
