HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000025,182841,4,South Gloucestershire,0,51,CU,12,35,6/6/2007,3,2112,17,0,E,33,2010,2007,1,Aztec West Approach Road,,360727,919472,C,0
0,South West,E06000025,182841,2,South Gloucestershire,0,32,CU,11,1,6/6/2007,2,181,17,0,W,4,135,2007,0,Aztec West Approach Road,,360727,919472,C,0
