HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
5,South West,E06000022,156000,46,Bath and North East Somerset,11,139,A362,PR,10,15,9/13/2011,16,362907,797,7,3,N,A39,1,587,362935,2011,6,155448,156853,,,362930,46389,A37,5
3,South West,E06000022,156000,67,Bath and North East Somerset,15,134,A362,PR,3,3,9/13/2011,38,362907,666,7,9,S,A39,0,459,362935,2011,2,155448,156853,,,362930,46389,A37,0
3,South West,E06000023,173930,60,"Bristol, City of",5,303,A4044,PU,8,17,9/13/2011,28,359530,2318,7,7,N,M32,1,1930,360000,2011,10,173566,174060,,,359900,57291,A4032,7
4,South West,E06000023,173930,48,"Bristol, City of",9,269,A4044,PU,16,44,9/13/2011,26,359530,2092,7,7,S,M32,1,1715,360000,2011,2,173566,174060,,,359900,57291,A4032,0
0,South West,E06000025,173516,0,South Gloucestershire,0,7,,UU,0,1,9/13/2011,0,,51,7,0,N,,0,43,,2011,0,,,WOODSTOCK ROAD,"south of Orchard Vale, Kingswood",365723,947542,U,0
0,South West,E06000025,173516,1,South Gloucestershire,0,3,,UU,0,0,9/13/2011,1,,21,7,0,S,,0,17,,2011,0,,,WOODSTOCK ROAD,"south of Orchard Vale, Kingswood",365723,947542,U,0
