HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
5,South West,E06000022,165000,53,Bath and North East Somerset,6,107,B3130,PR,4,8,10/22/2014,25,361597,569,14,4,N,Staunton Lane,0,397,361250,2014,10,164557,167630,361700,6382,A37,3
1,South West,E06000022,165000,31,Bath and North East Somerset,4,75,B3130,PR,7,3,10/22/2014,13,361597,458,14,8,S,Staunton Lane,0,342,361250,2014,4,164557,167630,361700,6382,A37,1
22,South West,E06000025,183482,424,South Gloucestershire,134,350,,TM,21,13,10/22/2014,95,360686,3630,14,19,E,15 / M4,0,2822,361812,2014,132,183284,183775,361000,99607,M5,22
33,South West,E06000025,183482,455,South Gloucestershire,158,463,,TM,16,9,10/22/2014,117,360686,3095,14,31,W,15 / M4,0,2152,361812,2014,92,183284,183775,361000,99607,M5,24
