HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
9,South West,E06000025,185000,21,South Gloucestershire,1,50,A432,PR,1,6,4/4/2008,7,376289,324,13,1,N,A433,0,246,379206,2008,3,181174,186365,,,378540,36510,A46,0
4,South West,E06000025,185000,26,South Gloucestershire,0,52,A432,PR,3,4,4/4/2008,17,376289,307,13,2,S,A433,0,222,379206,2008,2,181174,186365,,,378540,36510,A46,1
0,South West,E06000024,160043,10,North Somerset,0,60,A370 Windwhistle Road,PU,1,3,4/4/2008,10,332140,447,13,0,N,A370,5,373,332680,2008,0,159230,160900,,,332446,37660,A3033,0
0,South West,E06000024,160043,7,North Somerset,0,69,A370 Windwhistle Road,PU,0,5,4/4/2008,5,332140,538,13,1,S,A370,4,457,332680,2008,1,159230,160900,,,332446,37660,A3033,0
0,South West,E06000023,173337,2,"Bristol, City of",0,36,,UU,0,6,4/4/2008,1,,197,13,1,E,,4,153,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000023,173337,2,"Bristol, City of",0,39,,UU,0,6,4/4/2008,1,,229,13,1,W,,1,182,,2008,0,,,BEAUFORT ROAD,East of Headwick Street,362055,946802,U,0
0,South West,E06000024,157807,0,North Somerset,0,3,,UU,0,0,4/4/2008,0,,9,13,0,N,,0,6,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,157807,0,North Somerset,0,2,,UU,0,0,4/4/2008,0,,15,13,0,S,,0,13,,2008,0,,,PURN LANE,"South of Purn Close, Bleadon Hill",333031,947276,U,0
0,South West,E06000024,160155,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,15,13,0,E,,0,14,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,160155,0,North Somerset,0,2,,UU,0,0,4/4/2008,0,,13,13,0,W,,1,11,,2008,0,,,KENN CLOSE,"East of Brue Close, W-s-M",333104,947281,U,0
0,South West,E06000024,162162,1,North Somerset,0,2,,UU,0,0,4/4/2008,1,,23,13,0,N,,0,20,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
0,South West,E06000024,162162,0,North Somerset,0,1,,UU,0,0,4/4/2008,0,,21,13,0,S,,0,20,,2008,0,,,Snowdon Vale,"South of Pennine Gardens, W-s-M",333237,947284,U,0
