HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000023,170488,14,"Bristol, City of",3,158,Bedminster Down Rd,PU,21,34,6/26/2013,7,357556,1899,18,1,W,A4174,9,1672,357950,2013,3,170467,170530,,,357758,38142,A38,0
0,South West,E06000023,172375,0,"Bristol, City of",0,9,,UU,39,5,6/26/2013,0,,401,18,0,E,,21,348,,2013,0,,,STATION APPROACH,East of Temple Gate,359604,946793,U,0
0,South West,E06000023,172375,0,"Bristol, City of",0,6,,UU,32,3,6/26/2013,0,,338,18,0,W,,55,297,,2013,0,,,STATION APPROACH,East of Temple Gate,359604,946793,U,0
