HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
19,South West,E06000025,178550,321,South Gloucestershire,86,237,18,TM,9,4,10/6/2003,64,375767,1849,14,18,E,LA Boundary,0,1278,381800,2003,94,178163,180030,378000,18498,M4,40
15,South West,E06000025,178550,434,South Gloucestershire,96,327,18,TM,32,6,10/6/2003,138,375767,2843,14,31,W,LA Boundary,0,2044,381800,2003,127,178163,180030,378000,18498,M4,27
