HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000024,162717,2,North Somerset,0,12,CU,0,3,9/10/2014,2,63,13,0,N,5,46,2014,0,SILVER STREET,"South of Lawrence Road, Wrington",347016,947258,C,0
0,South West,E06000024,162717,2,North Somerset,0,15,CU,0,0,9/10/2014,2,56,13,0,S,1,39,2014,0,SILVER STREET,"South of Lawrence Road, Wrington",347016,947258,C,0
