HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
9,South West,E06000025,185020,289,South Gloucestershire,69,212,21,TM,27,20,6/20/2001,75,360000,2096,9,12,E,20 / M5,0,1548,361812,2001,89,185800,183775,361000,46014,M4,35
14,South West,E06000025,185020,226,South Gloucestershire,43,158,21,TM,7,12,6/20/2001,60,360000,1559,9,9,W,20 / M5,0,1156,361812,2001,82,185800,183775,361000,46014,M4,18
2,South West,E06000023,171520,28,"Bristol, City of",2,73,A369/A370 midpoint,PU,8,5,6/20/2001,15,356530,430,9,3,S,A3029 Winterstoke Road,1,316,356680,2001,5,171490,171490,356620,74763,A3029,1
