HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
0,South West,E06000023,173350,27,"Bristol, City of",1,148,Old Market St,PU,45,12,3/22/2010,21,359806,785,14,3,E,Stapleton Rd,15,553,360030,2010,1,173224,173510,359800,47164,A420,1
1,South West,E06000024,160000,24,North Somerset,5,59,A368,PR,2,2,3/22/2010,12,344800,433,14,1,N,B3130,0,346,353281,2010,4,159810,167124,345000,56409,A38,1
5,South West,E06000024,160000,33,North Somerset,4,59,A368,PR,3,0,3/22/2010,11,344800,393,14,5,S,B3130,0,298,353281,2010,7,159810,167124,345000,56409,A38,1
