HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,RCat,BUS,2WMV,dCount,HGVR2,AMV,Hour,HGVR3,iDir,PC,CAR,Year,HGVA5,Road Name,CP Location,S Ref E,CP,Road,HGVA3
0,South West,E06000025,190010,0,South Gloucestershire,0,25,BU,1,5,11/30/2006,0,371,17,0,N,1,340,2006,0,High Street,"north of Chapel Street, Thornbury",363680,990071,B4061,0
0,South West,E06000025,190010,1,South Gloucestershire,0,23,BU,2,6,11/30/2006,1,350,17,0,S,3,318,2006,0,High Street,"north of Chapel Street, Thornbury",363680,990071,B4061,0
