HGVR4,Region Name (GO),ONS LACode,S Ref N,HGV,ONS LA Name,HGVA6,LGV,A-Junction,RCat,BUS,2WMV,dCount,HGVR2,A Ref E,AMV,Hour,HGVR3,iDir,B-Junction,PC,CAR,B Ref E,Year,HGVA5,A Ref N,B Ref N,S Ref E,CP,Road,HGVA3
22,South West,E06000025,178550,413,South Gloucestershire,105,495,18,TM,7,9,10/6/2003,140,375767,3204,7,31,E,LA Boundary,0,2280,381800,2003,79,178163,180030,378000,18498,M4,36
1,South West,E06000025,178550,302,South Gloucestershire,74,358,18,TM,5,8,10/6/2003,91,375767,2839,7,13,W,LA Boundary,0,2166,381800,2003,105,178163,180030,378000,18498,M4,18
