HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
5,38,E06000023,359557,1,432,South West,A4044,173224,"Bristol, City of",1,74495,0,8,E,89,10/20/2000,2000,173180,18,0,279,A420,359806,1,PU,359700,7,173140,A420 split,7
10,48,E06000023,359557,1,593,South West,A4044,173224,"Bristol, City of",0,74495,0,13,E,91,10/20/2000,2000,173180,12,1,429,A420,359806,1,PU,359700,10,173140,A420 split,8
8,37,E06000023,359557,1,539,South West,A4044,173224,"Bristol, City of",0,74495,0,9,E,97,10/20/2000,2000,173180,11,0,385,A420,359806,0,PU,359700,11,173140,A420 split,9
17,50,E06000023,359557,0,494,South West,A4044,173224,"Bristol, City of",0,74495,0,20,E,100,10/20/2000,2000,173180,5,0,319,A420,359806,3,PU,359700,7,173140,A420 split,10
16,48,E06000023,359557,0,609,South West,A4044,173224,"Bristol, City of",1,74495,0,20,E,109,10/20/2000,2000,173180,9,1,423,A420,359806,2,PU,359700,9,173140,A420 split,11
9,49,E06000023,359557,1,645,South West,A4044,173224,"Bristol, City of",0,74495,0,12,E,97,10/20/2000,2000,173180,9,1,478,A420,359806,1,PU,359700,8,173140,A420 split,12
7,46,E06000023,359557,0,751,South West,A4044,173224,"Bristol, City of",1,74495,1,12,E,102,10/20/2000,2000,173180,12,0,579,A420,359806,3,PU,359700,13,173140,A420 split,13
12,51,E06000023,359557,0,788,South West,A4044,173224,"Bristol, City of",0,74495,0,13,E,104,10/20/2000,2000,173180,23,0,597,A420,359806,1,PU,359700,13,173140,A420 split,14
12,47,E06000023,359557,0,822,South West,A4044,173224,"Bristol, City of",0,74495,0,14,E,100,10/20/2000,2000,173180,13,1,648,A420,359806,1,PU,359700,12,173140,A420 split,15
8,49,E06000023,359557,0,1114,South West,A4044,173224,"Bristol, City of",0,74495,0,8,E,109,10/20/2000,2000,173180,27,0,921,A420,359806,0,PU,359700,18,173140,A420 split,16
9,52,E06000023,359557,0,1319,South West,A4044,173224,"Bristol, City of",1,74495,0,12,E,101,10/20/2000,2000,173180,35,0,1119,A420,359806,2,PU,359700,27,173140,A420 split,17
4,54,E06000023,359557,0,826,South West,A4044,173224,"Bristol, City of",0,74495,1,6,E,71,10/20/2000,2000,173180,15,1,680,A420,359806,0,PU,359700,20,173140,A420 split,18
24,73,E06000023,359557,0,1662,South West,A4044,173224,"Bristol, City of",0,74495,2,36,W,265,10/20/2000,2000,173180,57,4,1231,A420,359806,6,PU,359700,31,173140,A420 split,7
32,80,E06000023,359557,2,1996,South West,A4044,173224,"Bristol, City of",0,74495,0,37,W,218,10/20/2000,2000,173180,58,1,1603,A420,359806,2,PU,359700,54,173140,A420 split,8
30,60,E06000023,359557,3,1516,South West,A4044,173224,"Bristol, City of",2,74495,2,41,W,242,10/20/2000,2000,173180,24,0,1149,A420,359806,4,PU,359700,20,173140,A420 split,9
31,59,E06000023,359557,2,1155,South West,A4044,173224,"Bristol, City of",0,74495,0,34,W,196,10/20/2000,2000,173180,13,0,853,A420,359806,1,PU,359700,11,173140,A420 split,10
34,63,E06000023,359557,1,1128,South West,A4044,173224,"Bristol, City of",0,74495,0,40,W,199,10/20/2000,2000,173180,15,0,811,A420,359806,5,PU,359700,12,173140,A420 split,11
29,54,E06000023,359557,0,1131,South West,A4044,173224,"Bristol, City of",1,74495,0,33,W,186,10/20/2000,2000,173180,16,1,842,A420,359806,2,PU,359700,11,173140,A420 split,12
29,49,E06000023,359557,3,1210,South West,A4044,173224,"Bristol, City of",3,74495,0,40,W,176,10/20/2000,2000,173180,18,1,927,A420,359806,4,PU,359700,15,173140,A420 split,13
23,60,E06000023,359557,0,1123,South West,A4044,173224,"Bristol, City of",1,74495,0,29,W,192,10/20/2000,2000,173180,6,2,836,A420,359806,3,PU,359700,5,173140,A420 split,14
26,62,E06000023,359557,1,1278,South West,A4044,173224,"Bristol, City of",1,74495,0,30,W,175,10/20/2000,2000,173180,17,1,994,A420,359806,1,PU,359700,11,173140,A420 split,15
20,77,E06000023,359557,0,1535,South West,A4044,173224,"Bristol, City of",1,74495,1,25,W,178,10/20/2000,2000,173180,21,1,1234,A420,359806,2,PU,359700,9,173140,A420 split,16
10,58,E06000023,359557,0,1322,South West,A4044,173224,"Bristol, City of",3,74495,2,15,W,97,10/20/2000,2000,173180,21,0,1131,A420,359806,0,PU,359700,16,173140,A420 split,17
4,40,E06000023,359557,0,1035,South West,A4044,173224,"Bristol, City of",0,74495,0,5,W,61,10/20/2000,2000,173180,8,1,921,A420,359806,0,PU,359700,6,173140,A420 split,18
