HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
27,7,E06000023,2,571,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,1,30,E,98,10/10/2013,2013,168478,8,0,428,C,0,CU,357975,0,HENGROVE WAY,7
29,13,E06000023,0,746,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,30,E,115,10/10/2013,2013,168478,7,0,581,C,1,CU,357975,2,HENGROVE WAY,8
15,15,E06000023,0,639,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,18,E,93,10/10/2013,2013,168478,8,0,505,C,2,CU,357975,3,HENGROVE WAY,9
18,6,E06000023,2,545,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,3,24,E,85,10/10/2013,2013,168478,4,0,426,C,1,CU,357975,3,HENGROVE WAY,10
12,3,E06000023,1,570,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,15,E,99,10/10/2013,2013,168478,1,1,452,C,1,CU,357975,2,HENGROVE WAY,11
8,5,E06000023,1,592,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,12,E,74,10/10/2013,2013,168478,6,0,495,C,2,CU,357975,1,HENGROVE WAY,12
15,4,E06000023,1,574,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,1,17,E,35,10/10/2013,2013,168478,3,0,515,C,0,CU,357975,0,HENGROVE WAY,13
18,3,E06000023,1,467,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,1,21,E,58,10/10/2013,2013,168478,4,0,381,C,1,CU,357975,0,HENGROVE WAY,14
15,8,E06000023,1,677,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,1,18,E,107,10/10/2013,2013,168478,8,0,536,C,1,CU,357975,7,HENGROVE WAY,15
15,11,E06000023,1,934,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,1,18,E,158,10/10/2013,2013,168478,10,0,737,C,1,CU,357975,9,HENGROVE WAY,16
1,2,E06000023,0,837,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,1,E,114,10/10/2013,2013,168478,9,0,711,C,0,CU,357975,4,HENGROVE WAY,17
3,3,E06000023,0,699,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,1,5,E,76,10/10/2013,2013,168478,5,0,610,C,1,CU,357975,3,HENGROVE WAY,18
17,12,E06000023,0,753,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,19,W,162,10/10/2013,2013,168478,7,1,553,C,1,CU,357975,4,HENGROVE WAY,7
12,9,E06000023,0,842,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,1,13,W,133,10/10/2013,2013,168478,13,0,674,C,0,CU,357975,2,HENGROVE WAY,8
9,10,E06000023,1,563,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,1,12,W,92,10/10/2013,2013,168478,5,1,444,C,0,CU,357975,0,HENGROVE WAY,9
21,8,E06000023,0,427,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,3,26,W,55,10/10/2013,2013,168478,1,0,337,C,2,CU,357975,0,HENGROVE WAY,10
17,5,E06000023,0,468,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,1,18,W,53,10/10/2013,2013,168478,2,0,390,C,0,CU,357975,1,HENGROVE WAY,11
14,12,E06000023,0,626,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,16,W,87,10/10/2013,2013,168478,6,0,505,C,2,CU,357975,1,HENGROVE WAY,12
24,5,E06000023,1,749,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,1,28,W,92,10/10/2013,2013,168478,13,0,611,C,2,CU,357975,1,HENGROVE WAY,13
17,5,E06000023,2,695,South West,East of Whitchurch Lane,"Bristol, City of",1,946758,0,20,W,123,10/10/2013,2013,168478,5,0,542,C,0,CU,357975,0,HENGROVE WAY,14
11,13,E06000023,3,678,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,1,17,W,21,10/10/2013,2013,168478,10,0,617,C,2,CU,357975,1,HENGROVE WAY,15
27,3,E06000023,1,748,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,4,32,W,77,10/10/2013,2013,168478,7,0,629,C,0,CU,357975,4,HENGROVE WAY,16
26,4,E06000023,0,696,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,2,29,W,85,10/10/2013,2013,168478,7,0,571,C,1,CU,357975,2,HENGROVE WAY,17
2,3,E06000023,0,747,South West,East of Whitchurch Lane,"Bristol, City of",0,946758,0,2,W,101,10/10/2013,2013,168478,9,0,632,C,0,CU,357975,2,HENGROVE WAY,18
