HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
42,27,E06000023,,356820,18,2945,South West,,A4,172270,"Bristol, City of",4,26128,8,107,N,452,9/6/2012,2012,172000,57,5,2302,A3029,356790,30,PU,356750,21,171860,A370,7
41,30,E06000023,,356820,12,3082,South West,,A4,172270,"Bristol, City of",5,26128,8,76,N,354,9/6/2012,2012,172000,74,3,2548,A3029,356790,7,PU,356750,20,171860,A370,8
39,30,E06000023,,356820,12,2257,South West,,A4,172270,"Bristol, City of",5,26128,6,83,N,331,9/6/2012,2012,172000,51,10,1762,A3029,356790,11,PU,356750,12,171860,A370,9
43,20,E06000023,,356820,6,1564,South West,,A4,172270,"Bristol, City of",10,26128,9,89,N,251,9/6/2012,2012,172000,25,7,1179,A3029,356790,14,PU,356750,5,171860,A370,10
35,21,E06000023,,356820,9,1680,South West,,A4,172270,"Bristol, City of",1,26128,8,80,N,320,9/6/2012,2012,172000,13,15,1246,A3029,356790,12,PU,356750,2,171860,A370,11
42,33,E06000023,,356820,2,1824,South West,,A4,172270,"Bristol, City of",10,26128,7,87,N,278,9/6/2012,2012,172000,21,20,1405,A3029,356790,6,PU,356750,3,171860,A370,12
43,30,E06000023,,356820,17,1907,South West,,A4,172270,"Bristol, City of",1,26128,15,97,N,264,9/6/2012,2012,172000,48,8,1468,A3029,356790,13,PU,356750,4,171860,A370,13
38,25,E06000023,,356820,5,1740,South West,,A4,172270,"Bristol, City of",17,26128,9,103,N,265,9/6/2012,2012,172000,19,12,1328,A3029,356790,22,PU,356750,4,171860,A370,14
40,22,E06000023,,356820,21,1891,South West,,A4,172270,"Bristol, City of",10,26128,12,106,N,289,9/6/2012,2012,172000,27,5,1447,A3029,356790,18,PU,356750,3,171860,A370,15
23,45,E06000023,,356820,1,2177,South West,,A4,172270,"Bristol, City of",10,26128,5,61,N,329,9/6/2012,2012,172000,37,13,1705,A3029,356790,9,PU,356750,6,171860,A370,16
18,19,E06000023,,356820,2,2177,South West,,A4,172270,"Bristol, City of",2,26128,0,34,N,213,9/6/2012,2012,172000,45,8,1866,A3029,356790,4,PU,356750,12,171860,A370,17
6,17,E06000023,,356820,0,2062,South West,,A4,172270,"Bristol, City of",3,26128,1,16,N,125,9/6/2012,2012,172000,26,5,1878,A3029,356790,1,PU,356750,24,171860,A370,18
29,25,E06000023,,356820,10,1503,South West,,A4,172270,"Bristol, City of",2,26128,6,61,S,163,9/6/2012,2012,172000,25,5,1229,A3029,356790,9,PU,356750,8,171860,A370,7
40,19,E06000023,,356820,11,2015,South West,,A4,172270,"Bristol, City of",5,26128,5,83,S,225,9/6/2012,2012,172000,27,10,1661,A3029,356790,12,PU,356750,12,171860,A370,8
26,25,E06000023,,356820,12,1581,South West,,A4,172270,"Bristol, City of",5,26128,16,77,S,247,9/6/2012,2012,172000,36,11,1196,A3029,356790,7,PU,356750,6,171860,A370,9
46,19,E06000023,,356820,13,1538,South West,,A4,172270,"Bristol, City of",7,26128,3,90,S,243,9/6/2012,2012,172000,19,10,1167,A3029,356790,11,PU,356750,7,171860,A370,10
44,24,E06000023,,356820,4,1546,South West,,A4,172270,"Bristol, City of",1,26128,5,77,S,294,9/6/2012,2012,172000,20,12,1131,A3029,356790,11,PU,356750,1,171860,A370,11
48,22,E06000023,,356820,10,1729,South West,,A4,172270,"Bristol, City of",6,26128,8,91,S,224,9/6/2012,2012,172000,15,13,1377,A3029,356790,6,PU,356750,7,171860,A370,12
32,40,E06000023,,356820,17,1781,South West,,A4,172270,"Bristol, City of",1,26128,9,81,S,330,9/6/2012,2012,172000,32,12,1298,A3029,356790,10,PU,356750,3,171860,A370,13
56,27,E06000023,,356820,14,2076,South West,,A4,172270,"Bristol, City of",1,26128,12,115,S,265,9/6/2012,2012,172000,49,5,1620,A3029,356790,27,PU,356750,4,171860,A370,14
38,31,E06000023,,356820,16,2234,South West,,A4,172270,"Bristol, City of",2,26128,5,92,S,305,9/6/2012,2012,172000,28,5,1778,A3029,356790,26,PU,356750,6,171860,A370,15
44,29,E06000023,,356820,21,2944,South West,,A4,172270,"Bristol, City of",2,26128,4,90,S,367,9/6/2012,2012,172000,69,6,2389,A3029,356790,13,PU,356750,18,171860,A370,16
5,20,E06000023,,356820,2,3072,South West,,A4,172270,"Bristol, City of",2,26128,5,20,S,322,9/6/2012,2012,172000,83,2,2627,A3029,356790,4,PU,356750,25,171860,A370,17
7,27,E06000023,,356820,0,2958,South West,,A4,172270,"Bristol, City of",0,26128,2,15,S,195,9/6/2012,2012,172000,97,4,2624,A3029,356790,2,PU,356750,17,171860,A370,18
0,0,E06000025,HAYNES LANE,,0,7,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,E,0,9/6/2012,2012,176013,0,0,7,U,,0,UU,364672,1,,,7
0,0,E06000025,HAYNES LANE,,0,13,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,E,3,9/6/2012,2012,176013,0,0,10,U,,0,UU,364672,1,,,8
0,0,E06000025,HAYNES LANE,,0,16,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,E,1,9/6/2012,2012,176013,0,0,15,U,,0,UU,364672,0,,,9
0,0,E06000025,HAYNES LANE,,0,9,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,E,2,9/6/2012,2012,176013,0,0,7,U,,0,UU,364672,0,,,10
0,0,E06000025,HAYNES LANE,,0,10,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,1,E,1,9/6/2012,2012,176013,0,0,8,U,,1,UU,364672,1,,,11
0,0,E06000025,HAYNES LANE,,0,13,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,1,E,1,9/6/2012,2012,176013,0,0,11,U,,1,UU,364672,0,,,12
0,0,E06000025,HAYNES LANE,,0,9,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,E,1,9/6/2012,2012,176013,0,0,8,U,,0,UU,364672,1,,,13
0,0,E06000025,HAYNES LANE,,0,6,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,E,0,9/6/2012,2012,176013,0,0,6,U,,0,UU,364672,0,,,14
0,0,E06000025,HAYNES LANE,,0,14,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,E,3,9/6/2012,2012,176013,0,0,11,U,,0,UU,364672,0,,,15
0,0,E06000025,HAYNES LANE,,0,12,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,E,3,9/6/2012,2012,176013,0,0,9,U,,0,UU,364672,0,,,16
0,0,E06000025,HAYNES LANE,,0,18,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,E,2,9/6/2012,2012,176013,0,0,16,U,,0,UU,364672,0,,,17
0,0,E06000025,HAYNES LANE,,0,8,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,E,0,9/6/2012,2012,176013,0,0,8,U,,0,UU,364672,0,,,18
0,0,E06000025,HAYNES LANE,,0,9,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,W,4,9/6/2012,2012,176013,0,0,5,U,,0,UU,364672,0,,,7
0,0,E06000025,HAYNES LANE,,0,9,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,W,3,9/6/2012,2012,176013,0,0,6,U,,0,UU,364672,1,,,8
0,0,E06000025,HAYNES LANE,,0,9,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,W,1,9/6/2012,2012,176013,0,0,8,U,,0,UU,364672,1,,,9
0,0,E06000025,HAYNES LANE,,0,6,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,W,0,9/6/2012,2012,176013,0,0,6,U,,0,UU,364672,0,,,10
0,0,E06000025,HAYNES LANE,,0,8,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,1,W,1,9/6/2012,2012,176013,0,0,6,U,,1,UU,364672,0,,,11
0,0,E06000025,HAYNES LANE,,0,7,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,W,0,9/6/2012,2012,176013,0,0,7,U,,0,UU,364672,0,,,12
0,0,E06000025,HAYNES LANE,,0,11,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,1,W,1,9/6/2012,2012,176013,0,0,9,U,,1,UU,364672,0,,,13
0,0,E06000025,HAYNES LANE,,0,8,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,W,0,9/6/2012,2012,176013,0,0,8,U,,0,UU,364672,0,,,14
0,0,E06000025,HAYNES LANE,,0,14,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,W,2,9/6/2012,2012,176013,0,0,12,U,,0,UU,364672,0,,,15
0,0,E06000025,HAYNES LANE,,0,10,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,W,0,9/6/2012,2012,176013,0,0,10,U,,0,UU,364672,0,,,16
0,0,E06000025,HAYNES LANE,,0,17,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,W,0,9/6/2012,2012,176013,0,0,17,U,,0,UU,364672,0,,,17
0,0,E06000025,HAYNES LANE,,0,5,South West,east of Pendennis Road,,,South Gloucestershire,0,947524,0,0,W,0,9/6/2012,2012,176013,0,0,5,U,,0,UU,364672,0,,,18
