HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
9,7,E06000022,368884,3,702,South West,A362,160780,Bath and North East Somerset,0,47031,0,20,E,108,10/15/2002,2002,156940,8,2,559,A367,371980,6,PR,370000,0,154946,B3115,7
15,3,E06000022,368884,0,587,South West,A362,160780,Bath and North East Somerset,0,47031,1,21,E,86,10/15/2002,2002,156940,8,1,469,A367,371980,4,PR,370000,0,154946,B3115,8
14,9,E06000022,368884,0,429,South West,A362,160780,Bath and North East Somerset,2,47031,1,17,E,52,10/15/2002,2002,156940,0,0,351,A367,371980,0,PR,370000,0,154946,B3115,9
20,4,E06000022,368884,2,334,South West,A362,160780,Bath and North East Somerset,0,47031,4,29,E,46,10/15/2002,2002,156940,0,0,255,A367,371980,3,PR,370000,1,154946,B3115,10
11,5,E06000022,368884,3,314,South West,A362,160780,Bath and North East Somerset,3,47031,1,22,E,39,10/15/2002,2002,156940,2,0,246,A367,371980,4,PR,370000,0,154946,B3115,11
16,6,E06000022,368884,1,430,South West,A362,160780,Bath and North East Somerset,2,47031,1,31,E,57,10/15/2002,2002,156940,1,2,335,A367,371980,9,PR,370000,0,154946,B3115,12
13,2,E06000022,368884,0,315,South West,A362,160780,Bath and North East Somerset,2,47031,2,19,E,47,10/15/2002,2002,156940,1,0,246,A367,371980,2,PR,370000,0,154946,B3115,13
13,4,E06000022,368884,1,331,South West,A362,160780,Bath and North East Somerset,2,47031,1,20,E,54,10/15/2002,2002,156940,1,0,252,A367,371980,3,PR,370000,0,154946,B3115,14
11,6,E06000022,368884,0,394,South West,A362,160780,Bath and North East Somerset,2,47031,2,18,E,52,10/15/2002,2002,156940,2,1,316,A367,371980,2,PR,370000,0,154946,B3115,15
3,5,E06000022,368884,0,451,South West,A362,160780,Bath and North East Somerset,1,47031,3,10,E,54,10/15/2002,2002,156940,3,0,379,A367,371980,3,PR,370000,0,154946,B3115,16
